Text,Created At,Favorite Count,Id Str,In Reply To Screen Name,In Reply To Status Id Str,Lang,Retweet Count,Source,Is Retweet
"Early season viewing for Premier League soccer is up, offering a potential boost to lucrative sports rights… https://t.co/fUHH2fXuOJ",10/12/2017 13:10,7,9.18E+17,,,en,6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Investment bank research pricing is like a velvet rope at a hot new nightclub https://t.co/L7dlibYiZH https://t.co/2BeJyJVGgp,10/12/2017 13:15,15,9.18E+17,,,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Goldman made a huge return on Dong Energy, but it would have made a lot more if it had sold a bit later… https://t.co/g1jDm2HG69",10/12/2017 13:20,19,9.18E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"""It's not cash,"" Jamie Dimon said on Thursday, after bitcoin surged to a record https://t.co/j2CbkEGS5T https://t.co/NyJnUO2qxI",10/12/2017 13:22,156,9.18E+17,,,en,122,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Trump nominates AccuWeather CEO to lead U.S. weather agency https://t.co/FgN2ybISl6 https://t.co/YqzhC7XivF,10/12/2017 13:26,21,9.18E+17,,,en,27,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
COMING UP: World Bank President Jim Yong Kim joins us 📺 on Bloomberg TV https://t.co/q1utvPg8sb https://t.co/dkByVS46x7,10/12/2017 13:30,27,9.18E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A witness at the Kim Jong Nam murder trial says there are 4 more suspects at large https://t.co/P2Oq1XMdHF https://t.co/QEku6eMoe9,10/12/2017 13:36,18,9.18E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
How to turn trash into energy in 12 hours https://t.co/F3eDjStfjy https://t.co/CQCfaPEgTx,10/12/2017 13:41,63,9.18E+17,,,en,43,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Americans only watch World Cup soccer when Americans are playing https://t.co/0WF5xeJLsb https://t.co/46tZH4LD8m,10/12/2017 13:46,43,9.18E+17,,,en,24,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Bergdahl will appear before a judge next week and is expected to enter a guilty plea https://t.co/F6XWTkF4li https://t.co/fZ8Va37ONx,10/12/2017 13:47,8,9.18E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"India's inflation slowed in September, potentially reviving calls for an interest rate cut https://t.co/rFt5qf0E5T https://t.co/72p62g388l",10/12/2017 13:51,10,9.18E+17,,,en,8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Jim Yong Kim president of World Bank Group joins us LIVE https://t.co/TT73s6AfcT,10/12/2017 13:55,83,9.18E+17,,,en,42,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",No
Foodies beware: the seeds used in Dijon mustard are in short supply https://t.co/TELErnZNCg https://t.co/GUE9DQYibY,10/12/2017 13:56,19,9.18E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
JPMorgan's win is already baked in https://t.co/Yd61Pv8xZm via @gadfly https://t.co/ebdWIvgvbA,10/12/2017 13:58,8,9.18E+17,,,en,5,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Ben Affleck tweets apology for acting ""inappropriately"" as Harvey Weinstein scandal widens https://t.co/EluylbHz7L https://t.co/48ExTgR0xO",10/12/2017 14:02,27,9.18E+17,,,en,33,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"The U.S. will pull out of UNESCO, which Washington sees as anti-Israel, officials say https://t.co/jzLjMvHPAr https://t.co/30NjhlkgC9",10/12/2017 14:06,107,9.18E+17,,,en,144,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Europe's growing in harmony, but political discord is ruining the outlook https://t.co/rACedbW96B via @gadfly https://t.co/jXGrCSuq9x",10/12/2017 14:13,6,9.18E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Your guide to the sticking points in the Brexit talks https://t.co/ZTJCNZrUP3 https://t.co/riCf9ztIBj,10/12/2017 14:19,8,9.18E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Nike's 40% off Groupons could mean trouble https://t.co/eMjJ22EksJ https://t.co/9mATq5T8SL,10/12/2017 14:25,16,9.18E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Trump is set to sign an order to expand health insurance options, which may undermine some parts of Obamacare… https://t.co/ZOehe3NEtj",10/12/2017 14:30,13,9.18E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
IMF Managing Director Christine Lagarde joins us LIVE https://t.co/EJgNqQluIu,10/12/2017 14:32,47,9.18E+17,,,en,38,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"RT @BBGVisualData: China’s process for choosing top leaders is opaque, but not unpredictable https://t.co/CXolTuGMcB https://t.co/G5QlrPtASM",10/12/2017 14:35,0,9.18E+17,,,en,31,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Yes
The IMF channels Bernie Sanders on taxes in its new paper https://t.co/mm0JVd0XMy https://t.co/HwmFz2ziTi,10/12/2017 14:36,19,9.18E+17,,,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
U.S. consumer comfort drops to an 11-week low https://t.co/rd6BmfhCQV https://t.co/AaD5bwMrU5,10/12/2017 14:37,21,9.18E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Who will be the next person to run the Fed? Kevin Warsh has leapt ahead among economists https://t.co/xPGTW3G6pz https://t.co/sejfwugKre,10/12/2017 14:42,17,9.18E+17,,,en,16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The strongest East Atlantic storm since 1980 is set to hit Ireland and Scotland next week https://t.co/oV27Er7J2W https://t.co/4qjtvm65pG,10/12/2017 14:48,25,9.18E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
JPMorgan is no match for Google in one analyst's Fintech ranking https://t.co/dYIdrSLCXw https://t.co/rGwK2cUQhI,10/12/2017 14:54,30,9.18E+17,,,en,27,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
RT @BBGVisualData: Wildfires wreak havoc on California’s $58B wine industry https://t.co/lHj1GUvPVY https://t.co/RoKedXmQAj,10/12/2017 14:56,0,9.18E+17,,,en,17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Yes
Airbnb-branded apartment buildings are coming to the U.S. https://t.co/NsneAVppf7 https://t.co/6AicnDLFlY,10/12/2017 15:00,27,9.18E+17,,,en,30,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Iran finds itself at the center of another proxy war, but this time it's at the UN  https://t.co/dUq7mutERz https://t.co/j2ooXCKmus",10/12/2017 15:06,7,9.18E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"It's still a renter's market in NYC, but apartment-hunters are getting bored with all the perks… https://t.co/NxVzAP6Jqu",10/12/2017 15:12,21,9.18E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Target expands Google Express offer nationwide to counter Amazon https://t.co/PQPgroifbC https://t.co/gkNM2xpia9,10/12/2017 15:18,15,9.18E+17,,,en,17,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A chic alpaca brand preserves Peru’s weaving heritage https://t.co/SSahseKIA3 https://t.co/BiGMvPo7gX,10/12/2017 15:23,25,9.18E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Emmanuel Macron is on a mission to reform France's job laws, some of which are decades old https://t.co/5Bhgb63tEq https://t.co/sVTkZNiQJ9",10/12/2017 15:29,13,9.18E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
6 accessories that'll totally revolutionize your ski game https://t.co/3hF1wquAKM https://t.co/FxYRm9Jrtf,10/12/2017 15:36,13,9.19E+17,,,en,5,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Rick Perry defends his use of private and government planes https://t.co/H7bNa41DOg https://t.co/m4WgZNOYQJ,10/12/2017 15:37,11,9.19E+17,,,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Why this stock is up 1,000% https://t.co/zAWSreS7LA https://t.co/cNNZN7Y2AA",10/12/2017 15:42,20,9.19E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
BMW's Mini talks in China show Brexit pressure building in Britain https://t.co/TLErLJFCVi https://t.co/TcJ7zZq76Q,10/12/2017 15:48,9,9.19E+17,,,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
RT @technology: We did a teardown of 8 different iPhone models. Here's what's inside https://t.co/ivxuj3z03v https://t.co/W9ZVrAAWiJ,10/12/2017 15:52,0,9.19E+17,,,en,45,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Yes
"SPONSORED: There are too many options in our cars, says Lewis Black https://t.co/R25vy9QqcE https://t.co/py8K3ZASJK",10/12/2017 16:00,9,9.19E+17,,,en,4,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Here's how Russia used antivirus software Kaspersky as a spying tool https://t.co/7b2KOrenYs,10/12/2017 16:00,134,9.19E+17,,,en,148,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A partisan debate in the U.S. rolls on. Is it better to cut taxes or build bridges? https://t.co/F7MRdpqIwE https://t.co/qEZPVLwkxc,10/12/2017 16:05,13,9.19E+17,,,en,7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A Nigerian court seizes 56 houses linked to a former oil minister https://t.co/V5FTZIlzXq https://t.co/YrSpGwg8G6,10/12/2017 16:07,55,9.19E+17,,,en,82,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
German automakers are likely to keep bond market liquidity wheels turning https://t.co/EYqtZzGt20 https://t.co/ajuZ0sZujC,10/12/2017 16:13,10,9.19E+17,,,en,5,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"The U.S. has offered a proposal that could kill Nafta in 5 years, sources say https://t.co/tD1BEwjcZb https://t.co/5UgWBBGDxF",10/12/2017 16:18,16,9.19E+17,,,en,21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Fresh turbulence threatens to undermine the euro area's economic outlook https://t.co/ErX2n0BSkJ https://t.co/O0Fhi4e6GF,10/12/2017 16:19,10,9.19E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Philip Morris is joining a growing group of corporations pricing in the cost of carbon https://t.co/8woTcxmXeK https://t.co/ElMJCvpI4L,10/12/2017 16:22,21,9.19E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Justin Trudeau grapples with Donald Trump’s mixed messages on Nafta’s fate https://t.co/Ju1AZFE1c1 https://t.co/mrra2KMZfP,10/12/2017 16:25,32,9.19E+17,,,en,25,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Britain's lending squeeze is good news. And bad news. https://t.co/Mb7tqanS5q via @gadfly https://t.co/HmfwfCqMPx,10/12/2017 16:27,6,9.19E+17,,,en,4,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"With a strike dragging on, GM eyes alternative plants for its Equinox SUV https://t.co/MU7Z0Pm9Qr https://t.co/PHJ4IaFgbh",10/12/2017 16:27,2,9.19E+17,,,en,9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
JPMorgan and Citigroup expect more credit-card users to fall behind https://t.co/CgQwOA6DJ3 https://t.co/xmuLzR0qmv,10/12/2017 16:30,15,9.19E+17,,,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A volatility comeback may not bring the catastrophe investors fear https://t.co/vXTuHraROt https://t.co/4MNxzm59Wq,10/12/2017 16:31,28,9.19E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Lagarde warns the global recovery is not complete https://t.co/mbp4LING92 https://t.co/Q3XVmYDl3r,10/12/2017 16:36,26,9.19E+17,,,en,21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Here’s a look inside each iPhone model https://t.co/DZTSIZseHZ https://t.co/OIXUBLwThk,10/12/2017 16:44,39,9.19E+17,,,en,32,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"At 31, Austria's expected new leader is younger than even North Korea's Kim https://t.co/xWLY69osh7 https://t.co/FHrA4PkdE0",10/12/2017 16:50,29,9.19E+17,,,en,21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Trump rethinks state-local tax issue after learning of its impact on middle-income taxpayers https://t.co/I7IQBBfcYw https://t.co/sjCqCpbe2t,10/12/2017 16:53,24,9.19E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Europe's best-performing stock has really taken off this year https://t.co/J9i92lwwMT https://t.co/BuNGiu9A17,10/12/2017 16:57,15,9.19E+17,,,en,16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Facebook “absolutely” supports the public release of ads bought by Russia, Sheryl Sandberg says… https://t.co/lqcrF0pkWd",10/12/2017 16:59,30,9.19E+17,,,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
The U.S. National Flood Insurance Program could go broke unless Congress takes action https://t.co/Gz62fU6MEN https://t.co/1KqA0RF5gv,10/12/2017 16:59,21,9.19E+17,,,en,26,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
OPEC sees the oil inventory glut finally gone in one year https://t.co/4PyM70HA5M https://t.co/NK2bROH3dB,10/12/2017 17:03,24,9.19E+17,,,en,35,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Kushners’ Manhattan tower is on track to lose $24 million this year, its worst since 2011 https://t.co/oJ8m8nIVV5 https://t.co/fHO6c5aElb",10/12/2017 17:04,185,9.19E+17,,,en,119,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Gucci will stop using fur in its clothes https://t.co/RnvYeAEEwW https://t.co/byzSrWBofX,10/12/2017 17:07,96,9.19E+17,,,en,31,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Netanyahu says Israel will follow the U.S. in pulling out of UNESCO https://t.co/wU6N9YyhCm https://t.co/B4bYhzIEPV,10/12/2017 17:09,56,9.19E+17,,,en,74,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Domino's investors worry that the chain's growth spree is slowing https://t.co/BPAqgjq52N https://t.co/RPi9RQMjsu,10/12/2017 17:11,11,9.19E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Apple needs the iPhone 8 to sell well... and early signs aren't encouraging https://t.co/8HAznzgHOt via @gadfly https://t.co/47ARym0fYd,10/12/2017 17:12,31,9.19E+17,,,en,36,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Trump administration says billions more dollars are needed for the 2020 census https://t.co/QLEVRQBRBc https://t.co/E5M3Nf71Yr,10/12/2017 17:15,22,9.19E+17,,,en,17,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
A bank has put a price on a hard Brexit https://t.co/7saWv7DrNJ https://t.co/eumqHipDWj,10/12/2017 17:16,8,9.19E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Investors search Houston looking to buy from panicked homeowners https://t.co/I8tEECKczw https://t.co/L75R9hRYm2,10/12/2017 17:19,14,9.19E+17,,,en,21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Richard Branson has joined the board of Hyperloop One https://t.co/q67D42r2po https://t.co/6nqDcmtH6D,10/12/2017 17:20,93,9.19E+17,,,en,37,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Ralph Lauren won't let go of his shrinking Polo empire https://t.co/zts6XAqb4C https://t.co/yD7BolItwj,10/12/2017 17:22,48,9.19E+17,,,en,19,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Thousands are fleeing Venezuela by two-lane border bridge https://t.co/XLOO2eP7A8 https://t.co/jwGi1f4bV8,10/12/2017 17:23,22,9.19E+17,,,en,29,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"As Gucci drops fur, animal pelts suddenly look unfashionable in the world of high fashion https://t.co/lc6OGB8su2 https://t.co/B8wF7AJDv8",10/12/2017 17:28,36,9.19E+17,,,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Saudi Arabia weighs slower subsidy and budget cuts to aid its economy https://t.co/Qyl3Tqf1Fx https://t.co/zKwkNtqsvb,10/12/2017 17:29,43,9.19E+17,,,en,59,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Most of Puerto Rico remains without power more than three weeks after Hurricane Maria https://t.co/huzWaQznd9 https://t.co/aXHFsbTLCl,10/12/2017 17:33,41,9.19E+17,,,en,71,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"There's deadlock over the Brexit bill, EU's Michel Barnier says https://t.co/MuTyKTksBk https://t.co/404i21qcZy",10/12/2017 17:33,18,9.19E+17,,,en,23,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",No
"RT @BloombergCA: The G-7's fastest growing economy is about to shrink, according to Macquarie https://t.co/grR8SCCWrw https://t.co/TWmaHKCP…",10/12/2017 17:34,0,9.19E+17,,,en,9,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Yes
"RT @gadfly: ""The skies are darkening politically over Europe,"" says @ScouseView https://t.co/s7CK7Btqxw https://t.co/ALeLbBkX83",10/12/2017 17:35,0,9.19E+17,,,en,10,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Yes
What happens next in Kenya's political crisis is anyone's guess https://t.co/xTJOKV2y6n https://t.co/U1z1ymhjBM,10/12/2017 17:36,8,9.19E+17,,,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Is bitcoin's surge a bubble or just the beginning? https://t.co/u7gwXK551k https://t.co/DR13xzXOol,10/12/2017 17:40,56,9.19E+17,,,en,41,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Equifax pulls down one of its customer help pages after another possible attack https://t.co/JMXJ3zuWOk https://t.co/50CfQC47TL,10/12/2017 17:40,10,9.19E+17,,,en,32,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
"Deep in debt, the Kushners hunted for cash across the globe https://t.co/bBgQt4ZLhW https://t.co/tfWY3mDfVR",10/12/2017 17:43,61,9.19E+17,,,en,64,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
AT&amp;T falls as competition and storms lead to video subscriber loss https://t.co/f75vLUZydE https://t.co/qFh86lLPQ6,10/12/2017 17:44,16,9.19E+17,,,en,21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Mattress firm creates a bed-in-a-box startup to challenge Casper https://t.co/Km2ZGL1im0 https://t.co/eeMjT6B1YV,10/12/2017 17:47,13,9.19E+17,,,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
Hurricane Maria made Puerto Rico's giant debt even trickier for hedge funds https://t.co/PbVDD1tmHC https://t.co/wv353sMkkW,10/12/2017 17:54,20,9.19E+17,,,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",No
